104, 378, 380, 210, 212
105, 378, 380, 252, 254
106, 378, 380, 294, 296
107, 378, 380, 336, 338
108, 378, 380, 378, 380
109, 378, 380, 420, 422
110, 420, 422, 0, 2
111, 420, 422, 42, 44
112, 420, 422, 84, 86
113, 420, 422, 126, 128
114, 420, 422, 168, 170
115, 420, 422, 210, 212
116, 420, 422, 252, 254
117, 420, 422, 294, 296
118, 420, 422, 336, 338
119, 420, 422, 378, 380
120, 420, 422, 420, 422
121, 462, 464, 0, 2
122, 462, 464, 42, 44
123, 462, 464, 84, 86
124, 462, 464, 126, 128
125, 462, 464, 168, 170
126, 462, 464, 210, 212
127, 462, 464, 252, 254
128, 462, 464, 294, 296
129, 462, 464, 336, 338
130, 462, 464, 378, 380
131, 462, 464, 420, 422
132, 504, 506, 0, 2
133, 504, 506, 42, 44
134, 504, 506, 84, 86
135, 504, 506, 126, 128
136, 504, 506, 168, 170
137, 504, 506, 210, 212
138, 504, 506, 252, 254
139, 504, 506, 294, 296
140, 504, 506, 336, 338
141, 504, 506, 378, 380
142, 504, 506, 420, 422
143, 546, 548, 0, 2
144, 546, 548, 42, 44
145, 546, 548, 84, 86
146, 546, 548, 126, 128
147, 546, 548, 168, 170
148, 546, 548, 210, 212
149, 546, 548, 252, 254
150, 546, 548, 294, 296
151, 546, 548, 336, 338
152, 546, 548, 378, 380
153, 546, 548, 420, 422
154, 588, 590, 0, 2
155, 588, 590, 42, 44
156, 588, 590, 84, 86
157, 588, 590, 126, 128
158, 588, 590, 168, 170
159, 588, 590, 210, 212
160, 588, 590, 252, 254
161, 588, 590, 294, 296
162, 588, 590, 336, 338
163, 588, 590, 378, 380
164, 588, 590, 420, 422
165, 630, 632, 0, 2
166, 630, 632, 42, 44
167, 630, 632, 84, 86
168, 630, 632, 126, 128
169, 630, 632, 168, 170
170, 630, 632, 210, 212
171, 630, 632, 252, 254
172, 630, 632, 294, 296
173, 630, 632, 336, 338
174, 630, 632, 378, 380
175, 630, 632, 420, 422
176, 672, 674, 0, 2
177, 672, 674, 42, 44
178, 672, 674, 84, 86
179, 672, 674, 126, 128
180, 672, 674, 168, 170
181, 672, 674, 210, 212
182, 672, 674, 252, 254
183, 672, 674, 294, 296
184, 672, 674, 336, 338
185, 672, 674, 378, 380
186, 672, 674, 420, 422
187, 714, 716, 0, 2
188, 714, 716, 42, 44
189, 714, 716, 84, 86
190, 714, 716, 126, 128
191, 714, 716, 168, 170
192, 714, 716, 210, 212
193, 714, 716, 252, 254
194, 714, 716, 294, 296
195, 714, 716, 336, 338
196, 714, 716, 378, 380
197, 714, 716, 420, 422
198, 756, 758, 0, 2
199, 756, 758, 42, 44
200, 756, 758, 84, 86
201, 756, 758, 126, 128
202, 756, 758, 168, 170
203, 756, 758, 210, 212
204, 756, 758, 252, 254
205, 756, 758, 294, 296
206, 756, 758, 336, 338
207, 756, 758, 378, 380
208, 756, 758, 420, 422
209, 798, 800, 0, 2
210, 798, 800, 42, 44
211, 798, 800, 84, 86
212, 798, 800, 126, 128
213, 798, 800, 168, 170
214, 798, 800, 210, 212
215, 798, 800, 252, 254
216, 798, 800, 294, 296
217, 798, 800, 336, 338
218, 798, 800, 378, 380
219, 798, 800, 420, 422
220, 840, 842, 0, 2
221, 840, 842, 42, 44
222, 840, 842, 84, 86
223, 840, 842, 126, 128
224, 840, 842, 168, 170
225, 840, 842, 210, 212
226, 840, 842, 252, 254
227, 840, 842, 294, 296
228, 840, 842, 336, 338
229, 840, 842, 378, 380
230, 840, 842, 420, 422
231, 882, 884, 0, 2
232, 882, 884, 42, 44
233, 882, 884, 84, 86
234, 882, 884, 126, 128
235, 882, 884, 168, 170
236, 882, 884, 210, 212
237, 882, 884, 252, 254
238, 882, 884, 294, 296
239, 882, 884, 336, 338
240, 882, 884, 378, 380
241, 882, 884, 420, 422
